Data;D1;D2;D3;D4;D5;D6;Arrecadacao_Total;Sena;Rateio_Sena;Quina;Rateio_Quina;Quadra;Rateio_Quadra;Acumulado;Valor_Acumulado
10/09/2014;9;10;23;33;44;51;34001840.00;1;7065301.82;110;18096.85;6257;454.49;NÃƒO;0
13/09/2014;8;23;28;30;32;51;47876382.50;0;0;112;25026.29;6874;582.51;SIM;23124391.25
17/09/2014;19;26;33;35;51;52;59395800.00;0;0;90;38637.27;8474;586.22;SIM;29530043.53
20/09/2014;1;5;24;47;55;56;69148332.50;0;0;144;28113.34;11489;503.37;SIM;36987476.12
24/09/2014;1;2;38;41;42;58;84454425.00;0;0;143;34576.39;9363;754.4;SIM;46095623.18
27/09/2014;16;29;34;35;49;51;100622977.50;2;28473749.18;228;25837.80;13321;631.76;NÃƒO;0
01/10/2014;2;6;18;23;31;46;53430132.50;2;15134013.55;253;12364.00;12809;348.87;NÃƒO;0
04/10/2014;23;29;30;33;46;51;34136607.50;0;0;47;42522.20;4951;576.66;SIM;3681526.94
08/10/2014;3;23;42;43;47;60;37375397.50;0;0;53;41286.03;5355;583.74;SIM;7712347.30
11/10/2014;16;19;20;28;37;60;46233842.50;0;0;60;45113.02;5152;750.54;SIM;12698523.41
15/10/2014;10;13;16;22;34;60;48585737.50;0;0;92;30918.20;8884;457.39;SIM;32835875.18
18/10/2014;8;18;21;31;37;38;68325217.50;0;0;137;29198.03;8400;680.29;SIM;40204537.38
22/10/2014;19;23;34;40;41;58;85472367.50;0;0;126;39714.43;10700;668.09;SIM;49422466.37
25/10/2014;12;17;23;38;53;54;107816610.00;1;61050152.43;259;24371.32;20655;436.57;NÃƒO;0
29/10/2014;15;16;18;20;22;48;29647770.00;0;0;98;17711.66;5545;447.18;SIM;3197419.78
01/11/2014;24;33;38;42;44;54;40355072.50;0;0;99;23864.71;7522;448.7;SIM;30029733.19
05/11/2014;17;23;29;38;57;60;63974315.00;0;0;133;28160.94;10962;488.1;SIM;36929164.09
08/11/2014;8;27;35;38;41;44;78923522.50;0;0;145;31866.30;12024;548.97;SIM;45440820.51
12/11/2014;7;24;26;28;44;57;97593625.00;0;0;391;14612.95;22215;367.42;SIM;55965989.43
14/11/2014;1;21;22;27;32;45;90229207.50;0;0;134;39421.72;12071;625.17;SIM;65696928.82
19/11/2014;7;16;33;42;50;58;147750745.00;0;0;249;34739.50;19592;630.73;SIM;114066712.47
22/11/2014;7;24;28;46;53;56;197023822.50;2;67657559.48;704;16384.73;39616;415.95;NÃƒO;0
26/11/2014;4;6;11;43;54;56;32788810.00;0;0;55;34902.47;5037;544.43;SIM;3536171.17
29/11/2014;7;10;14;37;45;54;44510372.50;1;8336476.39;170;15328.71;9969;373.42;NÃƒO;0
03/12/2014;7;11;19;23;40;49;34755275.00;1;3748248.31;110;18497.85;7011;414.6;NÃƒO;0
06/12/2014;4;10;20;33;37;49;37221940.00;0;0;95;22938.69;6810;457.13;SIM;27489780.03
10/12/2014;8;17;34;38;42;51;57018440.00;1;33639041.43;218;15312.71;11526;413.74;NÃƒO;0
13/12/2014;13;16;27;43;48;58;35958550.00;0;0;70;30074.43;6712;448.06;SIM;3878017.77
17/12/2014;10;14;25;29;33;57;39656610.00;2;4077429.91;160;14510.72;8641;383.83;NÃƒO;0
20/12/2014;18;20;27;40;49;55;34975062.50;0;0;28;73129.68;3524;830.07;SIM;3771951.70
24/12/2014;8;21;23;29;36;48;39145840.00;1;7993708.78;131;17494.74;8211;398.73;NÃƒO;0
31/12/2014;1;5;11;16;20;56;871318160.00;4;65823888.16;2581;19764.32;168546;432.36;NÃƒO;0
03/01/2015;1;2;23;27;45;51;21277950.00;0;0;82;15191.80;5042;352.95;SIM;2294760.72
07/01/2015;7;12;24;44;51;56;33084067.50;1;5862774.49;143;13544.91;7934;348.75;NÃƒO;0
10/01/2015;5;40;47;52;55;57;32118302.50;0;0;42;44770.97;3171;847.13;SIM;3463859.02
14/01/2015;28;29;31;45;48;49;36129242.50;0;0;54;39170.42;3941;766.73;SIM;15671923.10
17/01/2015;1;17;19;30;33;47;50271037.50;0;0;132;22296.52;10142;414.56;SIM;21093498.13
21/01/2015;21;27;31;45;55;56;52997997.50;0;0;71;43701.29;5343;829.6;SIM;26809167.31
24/01/2015;1;3;5;10;20;42;61771235.00;1;33471002.88;566;6389.44;28440;181.65;NÃƒO;0
28/01/2015;5;10;23;24;35;47;29731450.00;0;0;97;17944.76;7613;326.62;SIM;3206444.40
31/01/2015;22;30;42;50;58;59;39749837.50;0;0;49;47493.31;2994;1110.39;SIM;23391433.62
04/02/2015;3;18;34;35;36;56;55279070.00;1;29353109.38;139;23283.01;10903;424.04;NÃƒO;0
07/02/2015;1;2;11;37;48;51;32091407.50;0;0;46;40843.61;4406;609.17;SIM;3460958.48
11/02/2015;10;15;28;33;51;52;36118037.50;2;3678088.24;154;13730.83;7597;397.62;NÃƒO;0
14/02/2015;9;11;17;19;35;52;31537917.50;0;0;111;16634.25;6955;379.25;SIM;3401266.30
18/02/2015;1;2;27;28;46;47;19905830.00;1;5548048.14;35;33297.02;3289;506.18;NÃƒO;0
21/02/2015;23;37;38;46;47;51;43477555.00;1;16547485.01;298;8541.66;5821;624.68;NÃƒO;0
25/02/2015;1;6;8;11;33;50;28112362.50;1;3031830.86;90;18287.23;6663;352.87;NÃƒO;0
28/02/2015;7;13;35;37;39;51;30538312.50;0;0;201;8894.93;8761;291.53;SIM;3293462.01
04/03/2015;4;12;32;33;34;48;36221137.50;1;7199799.02;80;26507.29;6925;437.45;NÃƒO;0
07/03/2015;9;12;18;31;39;50;32477135.00;0;0;49;38803.85;4143;655.62;SIM;15082796.62
11/03/2015;3;18;31;39;46;51;49359462.50;0;0;134;21565.46;7584;544.33;SIM;20406061.12
14/03/2015;9;14;37;44;46;55;59111810.00;3;8927028.65;117;29578.87;8999;549.38;NÃƒO;0
18/03/2015;15;24;37;46;49;58;29437405.00;1;3174732.56;75;22979.02;4522;544.45;NÃƒO;0
21/03/2015;18;23;30;32;42;56;31473995.00;0;0;47;39205.52;4355;604.44;SIM;3394372.46
25/03/2015;2;5;13;27;41;53;35477090.00;2;3610233.13;185;11227.15;9634;307.98;NÃƒO;0
28/03/2015;21;24;26;35;45;53;45880452.50;0;0;63;42636.38;5708;672.26;SIM;18835399.50
01/04/2015;1;10;24;39;45;58;53645920.00;0;0;145;21660.17;9387;477.97;SIM;24620945.12
04/04/2015;11;13;14;27;44;56;52625212.50;0;0;180;17116.48;12447;353.6;SIM;30296410.60
08/04/2015;5;15;18;19;21;38;68053730.00;0;0;178;22383.35;13997;406.64;SIM;37635793.70
11/04/2015;20;29;34;37;45;57;85939430.00;1;46904093.93;348;14457.94;10854;662.21;NÃƒO;0
15/04/2015;24;36;38;43;44;58;48540870.00;0;0;128;22201.93;8910;455.64;SIM;25988372.92
18/04/2015;1;12;17;31;37;46;64179532.50;1;32909935.88;135;27832.74;9824;546.39;NÃƒO;0
22/04/2015;8;23;30;51;53;58;25022142.50;0;0;62;23627.94;3593;582.45;SIM;2698560.23
25/04/2015;11;13;24;28;44;45;37797410.00;0;0;132;16764.14;8869;356.43;SIM;6774893.33
29/04/2015;1;6;10;30;33;38;41964382.50;0;0;189;12999.07;9424;372.42;SIM;26045125.94
02/05/2015;15;18;41;48;50;58;50524517.50;1;31494038.01;65;45507.40;5380;785.44;NÃƒO;0
05/05/2015;3;9;18;32;40;56;18715640.00;1;2018423.55;59;18571.45;3328;470.34;NÃƒO;0
07/05/2015;17;19;33;35;39;52;25567425.00;1;2757367.25;139;10768.76;5963;358.6;NÃƒO;0
09/05/2015;3;23;26;35;39;49;29544590.00;0;0;75;23062.69;4451;555.15;SIM;3186292.13
13/05/2015;1;7;11;32;51;59;35585577.50;0;0;74;28153.70;6399;465.11;SIM;17866181.80
16/05/2015;25;27;29;37;50;51;53402397.50;0;0;60;52107.79;6095;732.79;SIM;23625464.27
20/05/2015;12;31;34;36;48;56;58536962.50;1;29938493.60;136;25199.07;10756;455.17;NÃƒO;0
23/05/2015;7;16;20;27;36;52;29751635.00;0;0;65;26797.28;4048;614.7;SIM;3208621.29
27/05/2015;17;29;32;38;45;50;37147638.50;0;0;72;30205.91;4174;744.34;SIM;7214878.56
30/05/2015;7;19;30;35;42;47;46378374.00;0;0;102;26620.03;6499;596.84;SIM;27483984.27
03/06/2015;7;21;28;56;58;59;61393629.50;0;0;90;39936.87;6845;750.14;SIM;34105096.25
06/06/2015;22;26;38;39;45;50;65167424.00;0;0;85;44885.37;6112;891.74;SIM;41133200.24
10/06/2015;2;12;19;29;50;59;91459522.00;0;0;169;31683.66;9443;810.05;SIM;50996825.22
13/06/2015;3;10;16;23;27;29;113128519.00;2;31598692.07;388;17070.00;21476;440.56;NÃƒO;0
17/06/2015;2;8;24;36;51;52;31632681.50;0;0;106;17471.23;5421;488.03;SIM;28004271.91
20/06/2015;16;20;35;40;53;60;53936666.00;0;0;58;54443.91;4649;970.33;SIM;33821173.57
24/06/2015;2;25;36;41;42;53;64542467.50;1;40781877.95;62;60946.26;5896;915.55;NÃƒO;0
27/06/2015;2;9;16;37;44;58;30559854.50;0;0;122;14665.09;4934;518.02;SIM;3295785.25
01/07/2015;4;30;31;32;47;53;34530772.50;0;0;49;41257.55;3197;903.35;SIM;7019821.66
04/07/2015;1;22;31;34;44;54;44572668.00;0;0;45;57989.50;3009;1238.91;SIM;27292500.36
07/07/2015;18;23;31;39;49;57;35765586.50;0;0;47;44551.33;3410;877.21;SIM;31149707.61
09/07/2015;4;12;19;33;36;38;48722999.50;1;36404331.56;188;15172.92;9668;421.49;NÃƒO;0
11/07/2015;9;23;39;41;49;58;29760640.00;0;0;33;52798.49;2640;942.83;SIM;3209592.45
15/07/2015;14;27;30;46;52;60;35168280.00;0;0;54;38128.57;3169;928.16;SIM;7002382.06
18/07/2015;27;33;37;39;58;60;43592832.50;0;0;53;48154.01;4281;851.65;SIM;24787802.64
22/07/2015;16;18;26;30;31;34;57555039.50;0;0;51;66070.32;5054;952.45;SIM;30994934.63
25/07/2015;3;10;42;49;54;57;65189197.50;0;0;111;34383.16;7581;719.19;SIM;38025386.82
29/07/2015;4;6;19;20;40;41;77569436.00;1;46391009.23;122;37224.08;8814;736.05;NÃƒO;0
01/08/2015;3;8;28;39;42;59;32686381.00;0;0;45;42525.31;3617;755.81;SIM;3525124.52
04/08/2015;7;14;23;43;44;53;22178415.00;0;0;39;33293.47;2553;726.56;SIM;23215411.62
06/08/2015;1;10;17;24;42;51;43268162.00;2;13940874.15;195;12990.53;10089;358.68;NÃƒO;0
08/08/2015;5;18;27;43;49;59;29924881.00;0;0;68;25764.20;4160;601.63;SIM;3227305.34
12/08/2015;25;34;38;45;53;60;35367286.50;1;7041557.17;73;28364.30;3177;931.06;NÃƒO;0
15/08/2015;3;5;9;14;41;46;30881081.00;1;3330428.53;63;28697.57;4818;536.06;NÃƒO;0
19/08/2015;12;17;25;29;41;52;28068845.00;0;0;64;25676.61;3315;708.16;SIM;14382569.60
22/08/2015;6;16;33;34;45;46;45267953.50;0;0;86;30816.66;4779;792.22;SIM;19264577.58
26/08/2015;12;13;24;29;32;41;51536635.50;0;0;105;28735.58;6581;654.96;SIM;24822643.42
29/08/2015;5;8;42;50;51;59;61137594.00;0;0;73;49031.90;5770;886.19;SIM;31416142.77
02/09/2015;12;28;37;46;48;53;66754387.00;1;38615395.78;96;40710.07;6889;810.43;NÃƒO;0
05/09/2015;9;10;17;32;34;46;30926217.00;0;0;51;35501.76;4020;643.42;SIM;20663830.42
09/09/2015;10;15;25;38;47;53;38464531.00;0;0;62;36321.35;4599;699.5;SIM;24812110.45
12/09/2015;15;18;20;32;48;49;58440900.00;1;31114779.74;82;41724.99;6448;758.03;NÃƒO;0
16/09/2015;11;19;21;23;27;52;28516894.00;0;0;83;20114.88;4483;532.02;SIM;3075458.31
19/09/2015;4;10;29;31;34;35;35694197.00;0;0;40;52243.33;3955;754.82;SIM;6924966.43
23/09/2015;9;12;14;29;42;56;38474611.00;0;0;96;23463.68;5272;610.37;SIM;24604511.33
26/09/2015;9;13;18;47;52;60;54631755.50;0;0;128;24987.82;6976;654.98;SIM;30496376.24
30/09/2015;6;18;37;40;41;58;65809135.00;0;0;106;36347.41;5849;941.02;SIM;37593686.76
03/10/2015;6;33;34;48;53;59;82048242.50;2;23221167.26;93;51651.09;8700;788.76;NÃƒO;0
07/10/2015;2;10;13;41;49;53;29340979.50;0;0;76;22602.38;3731;657.72;SIM;3164333.37
10/10/2015;3;13;14;29;33;43;38169180.00;0;0;78;28649.13;7101;449.56;SIM;25583870.58
13/10/2015;15;17;20;31;41;48;20345405.50;0;0;23;51788.31;1865;912.39;SIM;27778059.26
15/10/2015;15;22;23;42;51;57;45196469.50;0;0;47;56298.89;4580;825.34;SIM;32652357.92
17/10/2015;9;36;37;53;55;60;59290882.00;0;0;70;49588.74;5668;874.88;SIM;39046695.13
21/10/2015;8;15;29;35;45;54;76858873.00;1;47335685.52;149;30199.58;8929;719.92;NÃƒO;0
24/10/2015;20;27;30;31;40;53;29782637.50;0;0;22;79256.27;1958;1272.17;SIM;18903483.52
28/10/2015;2;5;8;18;30;48;48595981.00;0;0;123;23130.69;8784;462.7;SIM;24144408.92
31/10/2015;6;13;14;28;35;45;59598896.00;0;0;134;26039.14;10310;483.47;SIM;30571964.48
04/11/2015;13;25;28;37;43;56;59273746.00;0;0;311;11158.23;11196;442.78;SIM;36964453.62
07/11/2015;6;11;16;23;36;42;82781160.00;0;0;230;21071.57;13800;501.7;SIM;45892144.25
10/11/2015;2;14;21;22;51;60;60938664.50;0;0;70;50966.89;5957;855.57;SIM;73559490.68
13/11/2015;10;24;25;36;47;48;119796096.00;0;0;206;34046.20;14689;682.09;SIM;86479127.04
14/11/2015;9;10;36;50;53;55;165510502.50;0;0;176;55056.18;17821;776.76;SIM;104328919.97
18/11/2015;26;32;42;45;55;59;237608906.50;0;0;219;63520.19;18595;1068.71;SIM;129954301.54
21/11/2015;9;12;15;21;31;36;297383730.00;0;0;689;25269.18;43184;575.95;SIM;162026211.93
25/11/2015;6;7;29;39;41;55;401527962.50;1;205329753.89;401;58622.54;33850;992.09;NÃƒO;0
28/11/2015;1;6;28;37;56;58;88630710.00;0;0;185;28048.25;9138;811.2;SIM;92385569.00
02/12/2015;22;23;41;46;53;60;90839126.00;0;0;70;75974.54;7088;1071.87;SIM;102182286.21
05/12/2015;16;26;35;39;44;45;94503941.00;0;0;84;65866.39;7608;1038.90;SIM;94503941.00
09/12/2015;5;7;11;34;35;50;94529393.00;0;0;156;35476.07;12402;637.48;SIM;94529393.00
12/12/2015;32;37;44;47;54;60;97673341.50;0;0;105;54460.29;7782;1049.73;SIM;97673341.50
16/12/2015;11;26;27;30;34;41;104834271.50;0;0;110;55796.09;8861;989.49;SIM;104834271.50
19/12/2015;2;20;27;28;32;38;109030383.00;0;0;123;51896.21;10330;882.75;SIM;109030383.00
22/12/2015;12;19;27;39;41;45;89096143.50;2;98688974.76;244;21377.77;13112;568.30;NÃO;0
24/12/2015;15;30;39;41;45;59;33889656.50;0;0;36;55113.48;2312;1225.95;SIM;33889656.50
26/12/2015;1;12;20;30;52;60;22142158.50;0;0;37;35035.75;2707;684.11;SIM;22142158.50
31/12/2015;2;18;31;42;51;56;620312112;6;41088919.05;827;43913.49;62767;826.55;NÃO;0
